"""x-waarde"",""y-waarde"",""CO2"",""CH4"",""NO2"",""NH3"""
6,95,141.07,3.23,54.85,0.03
6,96,165.57,2.81,55.57,0.04
6,97,197.35,3.55,42.0,0.02
6,98,159.82,3.28,40.72,0.03
6,99,193.9,2.1,45.09,0.04
7,0,141.32,3.73,32.69,0.04
7,1,180.58,2.52,58.7,0.03
7,2,153.19,2.12,52.58,0.03
7,3,184.48,2.46,46.68,0.02
7,4,153.3,2.33,49.81,0.03
7,5,174.16,3.43,50.76,0.03
7,6,145.04,2.55,51.6,0.04
7,7,166.86,3.33,43.92,0.03
7,8,102.47,3.45,51.32,0.02
7,9,187.28,3.69,30.09,0.04
7,10,177.86,3.72,34.37,0.04
7,11,127.81,3.36,39.22,0.03
7,12,100.03,2.86,58.24,0.04
7,13,130.75,2.09,44.82,0.02
7,14,119.82,3.49,43.28,0.04
7,15,108.21,3.01,57.98,0.04
7,16,137.9,2.9,51.55,0.02
7,17,132.08,3.63,55.42,0.02
7,18,113.37,3.92,54.37,0.03
7,19,121.39,3.56,39.53,0.04
7,20,153.82,3.47,45.19,0.03
7,21,163.01,2.75,40.54,0.03
7,22,138.46,2.78,51.43,0.02
7,23,132.42,3.3,57.8,0.04
7,24,153.74,3.56,58.15,0.04
7,25,176.5,2.36,49.42,0.03
7,26,152.45,3.25,57.3,0.03
7,27,146.78,2.09,37.72,0.02
7,28,182.85,3.23,34.22,0.03
7,29,161.9,2.73,42.58,0.02
7,30,152.8,3.72,51.68,0.03
7,31,199.96,3.15,42.87,0.04
7,32,150.67,2.01,42.62,0.03
7,33,153.8,3.59,41.31,0.03
7,34,135.87,3.11,48.48,0.04
7,35,117.52,3.01,30.82,0.03
7,36,199.68,2.83,55.61,0.04
7,37,161.6,2.08,33.72,0.03
7,38,116.92,4.0,37.94,0.03
7,39,199.14,3.17,38.47,0.03
7,40,141.13,2.79,42.46,0.02
7,41,186.79,3.74,51.38,0.03
7,42,126.89,2.69,40.37,0.03
7,43,155.78,3.09,35.66,0.04
7,44,123.46,3.82,44.02,0.02
7,45,154.1,2.43,32.05,0.02
7,46,189.81,2.58,42.15,0.04
7,47,133.34,3.89,46.56,0.03
7,48,165.27,2.64,35.71,0.03
7,49,183.11,2.45,47.86,0.03
7,50,143.36,2.42,33.6,0.04
7,51,156.34,2.46,33.27,0.03
7,52,143.64,2.1,50.68,0.04
7,53,170.65,3.51,35.51,0.04
7,54,190.67,2.1,46.11,0.03
7,55,129.8,2.55,50.51,0.03
7,56,165.44,2.97,31.21,0.04
7,57,142.25,2.5,44.43,0.03
7,58,159.06,3.67,58.77,0.03
7,59,135.38,3.57,46.84,0.03
7,60,172.67,2.99,44.95,0.02
7,61,136.77,3.64,32.45,0.03
7,62,152.78,3.28,49.6,0.02
7,63,105.95,3.35,56.91,0.02
7,64,161.92,2.55,42.39,0.03
7,65,125.93,3.67,57.76,0.03
7,66,197.71,3.56,34.69,0.04
7,67,198.3,2.18,48.75,0.03
7,68,118.21,2.23,55.96,0.04
7,69,133.44,2.77,34.78,0.02
7,70,180.91,2.06,51.15,0.04
7,71,198.85,3.52,54.52,0.03
7,72,169.89,2.82,51.85,0.02
7,73,194.12,3.85,30.94,0.02
7,74,180.0,3.29,44.39,0.04
7,75,198.89,3.96,55.85,0.04
7,76,198.47,2.56,57.91,0.03
7,77,114.22,3.65,40.5,0.03
7,78,166.61,2.33,54.59,0.04
7,79,163.29,2.64,45.49,0.02
7,80,139.72,3.52,37.85,0.03
7,81,151.92,2.85,56.2,0.02
7,82,184.83,2.46,52.9,0.02
7,83,137.42,3.69,31.9,0.02
7,84,185.16,3.72,35.89,0.04
7,85,162.56,2.33,46.79,0.04
7,86,182.31,2.87,36.08,0.04
7,87,131.92,3.3,40.16,0.03
7,88,141.05,2.4,49.21,0.04
7,89,154.3,2.27,44.13,0.03
7,90,122.3,3.45,58.45,0.03
7,91,162.16,3.36,44.29,0.03
7,92,165.98,2.16,38.47,0.03
7,93,134.46,2.74,46.08,0.03
7,94,182.6,2.62,45.09,0.03
7,95,194.34,2.05,38.17,0.03
7,96,166.21,2.17,31.74,0.03
7,97,176.27,3.43,48.48,0.03
7,98,106.28,3.68,37.56,0.02
7,99,153.75,2.67,55.51,0.02
8,0,113.2,2.82,55.39,0.03
8,1,154.13,2.87,52.58,0.03
8,2,189.95,2.58,49.02,0.02
8,3,122.7,2.04,35.0,0.03
8,4,119.64,3.44,43.0,0.03
8,5,117.9,2.31,36.98,0.03
8,6,154.61,3.06,57.32,0.03
8,7,177.08,2.31,56.51,0.02
8,8,159.9,3.0,51.29,0.03
8,9,120.13,2.64,39.63,0.02
8,10,140.85,2.07,34.82,0.03
8,11,124.81,2.97,59.19,0.02
8,12,126.63,2.48,47.43,0.02
8,13,162.07,3.59,38.79,0.04
8,14,106.93,3.2,31.37,0.02
8,15,160.42,2.83,40.22,0.03
8,16,169.67,3.09,45.5,0.02
8,17,179.97,2.47,40.7,0.04
8,18,126.48,3.94,53.47,0.02
8,19,183.14,2.75,46.81,0.02
8,20,187.9,2.28,56.56,0.04
8,21,100.72,2.19,36.5,0.03
8,22,167.31,2.54,49.93,0.02
8,23,194.08,2.69,38.75,0.02
8,24,171.22,3.49,53.8,0.03
8,25,179.35,3.86,49.14,0.03
8,26,105.9,2.38,35.74,0.04
8,27,148.73,3.38,59.74,0.03
8,28,171.61,2.81,31.05,0.03
8,29,120.25,2.82,35.19,0.03
8,30,113.99,3.45,35.88,0.02
8,31,134.89,3.39,33.57,0.04
8,32,161.18,2.61,35.88,0.03
8,33,198.12,3.08,43.61,0.02
8,34,186.24,3.54,51.84,0.03
8,35,103.63,3.77,53.65,0.04
8,36,180.58,2.71,31.81,0.03
8,37,143.67,2.16,59.5,0.03
8,38,109.97,3.77,40.72,0.03
8,39,134.34,2.07,37.53,0.03
8,40,121.24,2.02,39.83,0.02
8,41,183.19,2.88,57.17,0.04
8,42,176.51,2.53,40.85,0.04
8,43,151.52,2.53,55.27,0.03
8,44,174.1,2.72,30.29,0.03
8,45,106.11,2.7,53.14,0.04
8,46,150.86,2.09,52.51,0.03
8,47,195.55,2.42,33.15,0.03
8,48,101.25,2.46,39.93,0.04
8,49,101.12,2.29,35.58,0.03
8,50,100.57,2.51,36.42,0.03
8,51,113.82,3.33,42.69,0.02
8,52,137.79,3.82,51.3,0.03
8,53,132.68,2.52,50.27,0.03
8,54,155.29,3.86,52.38,0.02
8,55,155.26,2.08,40.13,0.04
8,56,129.91,2.8,49.09,0.04
8,57,178.84,3.7,32.37,0.03
8,58,127.53,2.72,33.0,0.03
8,59,197.42,2.1,44.42,0.03
8,60,162.87,2.75,44.33,0.03
8,61,175.18,3.51,37.49,0.02
8,62,136.07,2.91,35.74,0.02
8,63,154.97,3.51,34.53,0.03
8,64,190.86,3.53,38.0,0.04
8,65,198.55,3.23,33.42,0.03
8,66,157.65,2.8,36.58,0.04
8,67,108.95,2.88,54.18,0.03
8,68,163.79,3.36,30.68,0.03
8,69,103.07,2.57,35.39,0.03
8,70,113.32,2.57,30.52,0.02
8,71,130.74,2.73,41.99,0.03
8,72,176.19,3.4,50.93,0.03
8,73,172.91,3.1,41.77,0.02
8,74,199.03,2.86,42.9,0.03
8,75,120.91,2.56,50.13,0.03
8,76,133.25,2.04,57.84,0.02
8,77,117.26,2.27,57.0,0.03
8,78,114.11,3.94,31.65,0.02
8,79,185.77,3.76,55.63,0.03
8,80,199.01,2.4,55.88,0.03
8,81,100.8,3.47,47.64,0.03
8,82,192.17,2.8,40.32,0.04
8,83,172.05,2.82,55.28,0.02
8,84,169.43,2.9,33.99,0.02
8,85,173.74,2.84,58.81,0.04
8,86,149.33,3.54,39.74,0.03
8,87,119.95,3.0,38.09,0.02
8,88,591.46,11.75,244.15,0.13
8,89,591.46,11.75,244.15,0.13
8,90,591.46,11.75,244.15,0.13
8,91,591.46,11.75,244.15,0.13
8,92,591.46,11.75,244.15,0.13
8,93,131.65,3.08,46.4,0.02
8,94,173.2,2.89,46.1,0.04
8,95,135.12,3.29,45.46,0.03
8,96,194.47,3.99,44.28,0.04
8,97,121.0,2.58,57.3,0.03
8,98,143.12,2.52,51.26,0.03
8,99,120.21,2.43,30.34,0.03
9,0,172.76,3.28,30.17,0.03
9,1,104.68,3.92,50.7,0.02
9,2,175.81,3.68,44.72,0.02
9,3,159.98,3.69,57.18,0.03
9,4,154.56,2.08,49.34,0.03
9,5,156.49,2.03,49.18,0.03
9,6,115.37,3.33,42.39,0.03
9,7,181.87,2.53,37.35,0.04
9,8,123.1,3.06,42.38,0.02
9,9,130.13,3.71,41.49,0.03
9,10,187.54,3.47,41.21,0.02
9,11,182.7,2.95,36.08,0.03
9,12,175.01,3.86,34.2,0.04
9,13,183.77,2.2,46.24,0.03
9,14,131.12,3.43,55.24,0.03
9,15,163.88,2.1,59.13,0.03
9,16,107.81,2.19,30.01,0.03
9,17,156.8,3.13,32.73,0.02
9,18,172.21,3.19,45.62,0.03
9,19,116.12,2.24,40.27,0.03
9,20,107.59,3.47,43.77,0.03
9,21,116.06,2.3,42.31,0.03
9,22,122.48,2.84,37.67,0.03
9,23,141.07,2.51,39.2,0.02
9,24,169.64,2.17,58.48,0.04
9,25,110.79,3.24,58.39,0.03
9,26,123.92,2.9,42.47,0.04
9,27,170.65,3.21,49.16,0.04
9,28,104.04,3.85,31.65,0.04
9,29,141.76,3.36,30.67,0.03
9,30,129.68,3.02,41.85,0.03
9,31,125.96,3.46,47.74,0.02
9,32,103.89,3.36,52.62,0.03
9,33,198.14,3.26,48.41,0.04
9,34,188.18,3.66,50.73,0.03
9,35,190.52,3.99,30.68,0.03
9,36,149.38,3.4,59.15,0.04
9,37,144.19,3.67,57.78,0.03
9,38,184.35,2.79,47.62,0.03
9,39,134.03,3.21,57.27,0.03
9,40,182.07,3.48,46.26,0.03
9,41,192.55,3.64,32.92,0.02
9,42,135.15,3.58,32.29,0.02
9,43,188.82,3.43,42.23,0.02
9,44,155.59,2.29,44.87,0.03
9,45,188.97,2.15,54.53,0.02
9,46,151.43,2.79,50.62,0.02
9,47,161.31,3.26,42.82,0.03
9,48,143.76,3.09,50.59,0.02
9,49,126.37,2.07,46.89,0.03
9,50,141.81,2.79,37.56,0.03
9,51,182.77,2.73,44.54,0.02
9,52,176.03,3.16,30.18,0.03
9,53,113.87,2.27,58.8,0.02
9,54,157.12,2.97,47.64,0.03
9,55,113.89,3.24,38.65,0.03
9,56,125.16,3.33,38.87,0.04
9,57,148.83,2.61,54.49,0.04
9,58,105.28,2.54,47.15,0.04
9,59,174.17,3.88,47.67,0.03
9,60,130.12,3.66,38.01,0.04
9,61,157.33,2.62,50.26,0.04
9,62,149.04,2.24,35.38,0.03
9,63,175.95,3.05,51.57,0.04
9,64,198.01,3.58,37.78,0.03
9,65,195.14,2.78,59.74,0.04
9,66,127.51,3.2,31.41,0.03
9,67,123.68,3.99,56.54,0.04
9,68,150.74,2.23,36.05,0.03
9,69,108.65,3.77,46.0,0.03
9,70,101.82,3.16,45.17,0.03
9,71,129.44,3.1,47.38,0.03
9,72,179.33,2.09,50.96,0.02
9,73,178.73,2.79,42.31,0.03
9,74,123.66,2.73,47.82,0.03
9,75,107.69,3.05,46.87,0.04
9,76,151.88,3.92,52.4,0.03
9,77,196.3,3.64,40.81,0.02
9,78,132.0,2.74,38.19,0.02
9,79,129.98,2.0,54.33,0.03
9,80,151.73,2.63,36.34,0.04
9,81,129.35,2.15,41.18,0.03
9,82,115.16,2.61,33.71,0.03
9,83,172.96,3.17,40.49,0.03
9,84,127.56,2.51,32.18,0.03
9,85,197.55,3.74,35.77,0.03
9,86,100.55,3.0,58.28,0.02
9,87,114.4,3.11,50.02,0.03
9,88,591.46,11.75,244.15,0.13
9,89,1895.7,27.32,558.53,0.36
9,90,1895.7,27.32,558.53,0.36
9,91,1895.7,27.32,558.53,0.36
9,92,591.46,11.75,244.15,0.13
9,93,198.68,2.99,55.71,0.03
9,94,114.53,2.83,54.52,0.03
9,95,123.84,2.18,52.21,0.03
9,96,157.66,2.39,51.74,0.03
9,97,182.31,3.38,33.69,0.03
9,98,114.76,3.42,31.91,0.03
9,99,147.94,2.29,38.91,0.03
10,0,140.68,2.26,34.6,0.02
10,1,168.23,2.51,35.27,0.03
10,2,164.08,2.25,53.2,0.02
10,3,175.81,3.73,40.02,0.03
10,4,192.44,3.26,30.11,0.03
10,5,198.37,3.76,34.72,0.02
10,6,152.89,3.73,40.79,0.02
10,7,156.22,3.28,35.05,0.03
10,8,134.43,3.95,53.86,0.02
10,9,110.63,3.45,57.53,0.03
10,10,177.49,2.3,50.44,0.03
10,11,199.63,2.84,40.74,0.04
10,12,118.25,2.8,34.08,0.04
10,13,144.39,2.98,50.59,0.04
10,14,184.01,2.01,31.28,0.03
10,15,161.8,2.7,59.09,0.04
10,16,184.65,3.12,49.26,0.03
10,17,136.26,3.72,33.41,0.04
10,18,177.63,2.42,31.28,0.04
10,19,186.85,2.78,34.53,0.03
10,20,104.86,2.85,32.53,0.03
10,21,143.52,2.04,44.52,0.03
10,22,192.14,2.58,52.28,0.04
10,23,150.6,3.07,44.06,0.02
10,24,138.78,3.15,58.76,0.03
10,25,174.52,2.39,50.22,0.04
10,26,156.94,3.87,47.77,0.02
10,27,167.72,2.33,30.03,0.04
10,28,169.44,2.11,48.59,0.03
10,29,193.11,3.31,37.13,0.04
10,30,109.21,2.65,54.62,0.03
10,31,122.21,2.98,30.15,0.03
10,32,181.86,2.32,55.99,0.02
10,33,122.53,3.1,56.74,0.04
10,34,148.84,2.71,31.95,0.02
10,35,150.46,3.37,33.72,0.04
10,36,160.61,3.9,40.68,0.03
10,37,154.09,3.09,37.5,0.02
10,38,170.97,2.78,53.75,0.04
10,39,173.36,3.91,49.8,0.03
10,40,189.5,3.31,45.49,0.02
10,41,102.67,2.41,45.22,0.04
10,42,172.0,3.61,48.22,0.03
10,43,165.58,2.31,51.19,0.03
10,44,101.71,4.0,57.6,0.02
10,45,148.01,2.82,58.59,0.03
10,46,157.24,2.05,44.2,0.04
10,47,138.03,3.01,57.14,0.03
10,48,145.05,3.83,59.17,0.02
10,49,184.42,2.58,37.84,0.04
10,50,170.17,2.93,37.1,0.03
10,51,197.25,3.17,49.07,0.04
10,52,195.33,3.41,49.95,0.03
10,53,163.01,3.0,47.32,0.03
10,54,187.89,2.35,42.44,0.03
10,55,158.07,3.92,49.65,0.03
10,56,174.05,2.11,44.92,0.04
10,57,183.47,2.54,47.87,0.02
10,58,110.87,2.88,38.61,0.04
10,59,149.43,3.73,41.69,0.02
10,60,199.2,3.66,41.97,0.02
10,61,125.69,3.84,34.15,0.04
10,62,132.11,2.6,54.71,0.03
10,63,117.45,2.72,49.65,0.03
10,64,102.38,3.92,56.5,0.03
10,65,107.43,2.12,30.43,0.04
10,66,145.15,3.79,58.03,0.04
10,67,105.3,3.08,42.93,0.02
10,68,165.2,3.91,50.73,0.03
10,69,113.0,2.72,50.02,0.03
10,70,167.35,3.59,42.89,0.02
10,71,138.1,3.91,30.95,0.03
10,72,175.33,2.65,34.05,0.03
10,73,128.75,2.82,34.56,0.02
10,74,136.56,2.84,46.41,0.03
10,75,194.3,2.1,39.68,0.02
10,76,132.64,2.95,31.36,0.04
10,77,167.08,3.95,30.97,0.03
10,78,116.32,3.34,39.35,0.03
10,79,172.16,3.71,59.76,0.03
10,80,193.43,3.51,42.32,0.04
10,81,185.74,2.59,47.98,0.02
10,82,136.72,3.64,30.22,0.04
10,83,180.76,3.69,35.69,0.04
10,84,122.96,2.64,40.88,0.03
10,85,146.7,3.8,30.63,0.02
10,86,123.75,2.04,45.19,0.04
10,87,171.11,3.61,37.29,0.02
10,88,591.46,11.75,244.15,0.13
10,89,1895.7,27.32,558.53,0.36
10,90,3426.7,55.43,1087.19,0.49
10,91,1895.7,27.32,558.53,0.36
10,92,591.46,11.75,244.15,0.13
10,93,182.99,3.44,52.2,0.03
10,94,113.02,3.85,50.41,0.03
10,95,114.13,2.33,48.87,0.02
10,96,181.55,2.86,36.6,0.04
10,97,135.41,3.48,42.38,0.03
10,98,113.24,3.71,35.43,0.02
10,99,151.45,2.97,47.08,0.04
11,0,139.35,2.6,53.29,0.04
11,1,131.15,2.45,55.07,0.02
11,2,160.76,3.95,36.1,0.04
11,3,123.71,2.72,39.5,0.02
11,4,190.47,3.77,38.21,0.03
11,5,146.95,2.41,53.31,0.04
11,6,106.52,2.12,36.78,0.03
11,7,137.34,2.0,31.92,0.03
11,8,199.96,2.73,30.11,0.03
11,9,160.34,3.78,53.34,0.03
11,10,198.9,3.69,36.31,0.03
11,11,132.1,3.17,56.48,0.02
11,12,178.32,3.47,59.05,0.03
11,13,147.96,2.57,34.41,0.03
11,14,160.5,3.85,58.88,0.04
11,15,158.62,2.43,40.9,0.03
11,16,164.39,3.22,55.96,0.03
11,17,112.49,3.49,56.5,0.03
11,18,195.96,3.29,51.05,0.04
11,19,126.1,2.75,58.61,0.03
11,20,127.68,2.86,43.88,0.03
11,21,159.96,2.59,42.74,0.02
11,22,191.11,2.98,39.74,0.02
11,23,183.59,3.58,47.19,0.02
11,24,100.96,3.87,49.5,0.03
11,25,154.36,3.2,56.35,0.02
11,26,126.01,3.09,56.49,0.03
11,27,136.72,2.79,36.04,0.03
11,28,108.13,2.85,46.63,0.03
11,29,117.03,2.22,54.74,0.03
11,30,175.83,2.12,30.6,0.03
11,31,172.92,3.46,47.43,0.02
11,32,104.06,2.96,35.46,0.04
11,33,133.99,2.5,34.45,0.03
11,34,139.15,3.44,52.01,0.03
11,35,147.88,3.16,36.32,0.03
11,36,158.24,2.78,42.03,0.04
11,37,104.74,2.3,45.99,0.03
11,38,164.26,3.83,46.0,0.02
11,39,144.37,2.29,59.84,0.04
11,40,164.93,2.37,32.94,0.02
11,41,194.7,3.71,54.77,0.03
11,42,143.48,3.87,34.23,0.03
11,43,108.31,3.67,54.39,0.02
11,44,120.16,3.6,47.43,0.02
11,45,100.16,2.12,58.08,0.03
11,46,107.81,3.69,35.27,0.03
11,47,100.25,2.83,57.27,0.03
11,48,146.3,2.32,52.46,0.04
11,49,184.3,3.13,34.42,0.04
11,50,199.59,2.53,59.23,0.03
11,51,100.46,2.77,31.1,0.03
11,52,113.8,2.66,43.29,0.02
11,53,192.03,3.47,34.68,0.04
11,54,109.19,2.21,56.67,0.03
11,55,141.64,3.06,59.19,0.03
11,56,122.91,3.57,39.7,0.04
11,57,174.25,3.64,37.78,0.03
11,58,169.05,3.23,45.59,0.02
11,59,120.28,3.25,34.1,0.04
11,60,148.13,3.81,48.46,0.04
11,61,134.07,2.21,31.06,0.03
11,62,108.81,3.81,49.34,0.03
11,63,159.68,3.83,59.05,0.03
11,64,135.43,2.78,44.31,0.03
11,65,102.6,2.74,49.58,0.04
11,66,177.4,2.92,38.9,0.03
11,67,199.95,2.31,34.64,0.03
11,68,114.37,2.96,47.51,0.04
11,69,196.77,2.81,56.82,0.04
11,70,145.2,2.22,36.24,0.03
11,71,111.72,3.45,46.0,0.03
11,72,125.93,3.68,34.25,0.02
11,73,161.65,2.81,35.29,0.02
11,74,138.23,2.25,44.04,0.04
11,75,100.12,3.39,51.71,0.03
11,76,182.57,3.14,45.14,0.03
11,77,190.93,2.34,44.84,0.02
11,78,160.48,2.49,59.58,0.03
11,79,156.76,2.91,55.55,0.03
11,80,170.95,3.19,38.26,0.04
11,81,181.76,3.95,59.09,0.03
11,82,163.16,3.16,42.23,0.04
11,83,116.54,3.88,49.81,0.03
11,84,143.95,2.01,48.67,0.03
11,85,119.6,3.0,57.72,0.03
11,86,141.74,3.63,47.41,0.03
11,87,195.26,2.99,37.78,0.02
11,88,591.46,11.75,244.15,0.13
11,89,1895.7,27.32,558.53,0.36
11,90,1895.7,27.32,558.53,0.36
11,91,1895.7,27.32,558.53,0.36
11,92,591.46,11.75,244.15,0.13
11,93,196.4,3.84,54.4,0.04
11,94,167.76,2.15,33.19,0.03
11,95,196.52,3.21,43.4,0.02
11,96,178.56,2.64,49.38,0.03
11,97,177.59,2.46,50.8,0.03
11,98,191.72,3.02,43.84,0.03
11,99,102.37,2.43,57.8,0.02
12,0,133.21,2.69,50.83,0.03
12,1,151.62,3.5,56.72,0.03
12,2,118.76,2.97,31.95,0.04
12,3,128.9,2.14,52.84,0.04
12,4,100.8,2.57,34.37,0.03
12,5,159.89,3.75,58.46,0.02
12,6,136.31,3.44,45.94,0.02
12,7,180.32,2.51,31.99,0.04
12,8,181.02,3.53,35.12,0.03
12,9,184.34,2.33,31.65,0.03
12,10,130.12,3.25,58.81,0.04
12,11,162.21,3.63,55.02,0.04
12,12,131.13,3.01,56.06,0.03
12,13,132.24,3.66,50.14,0.02
12,14,150.33,3.92,40.54,0.03
12,15,111.97,3.4,55.54,0.03
12,16,142.7,3.73,47.61,0.03
12,17,170.28,2.48,56.74,0.04
12,18,176.15,3.24,37.04,0.03
12,19,158.45,2.02,35.52,0.02
12,20,572.57,10.95,230.23,0.15
12,21,572.57,10.95,230.23,0.15
12,22,572.57,10.95,230.23,0.15
12,23,572.57,10.95,230.23,0.15
12,24,572.57,10.95,230.23,0.15
12,25,135.49,2.21,45.81,0.02
12,26,194.87,2.02,59.58,0.04
12,27,157.62,2.71,49.44,0.02
12,28,164.16,3.76,57.0,0.02
12,29,154.68,3.56,54.24,0.04
12,30,175.01,3.36,53.93,0.02
12,31,193.78,3.09,57.24,0.03
12,32,150.58,2.3,34.28,0.02
12,33,192.95,2.73,30.74,0.02
12,34,161.06,3.78,43.67,0.02
12,35,148.85,2.98,53.82,0.03
12,36,172.13,3.29,59.03,0.03
12,37,108.52,3.29,53.68,0.04
12,38,134.29,2.25,31.69,0.04
12,39,196.67,2.54,36.26,0.04
12,40,118.72,3.69,55.09,0.02
12,41,152.99,3.16,44.37,0.04
12,42,141.6,3.2,45.33,0.02
12,43,150.23,2.96,44.46,0.03
12,44,168.41,2.01,36.67,0.04
12,45,180.97,3.62,53.81,0.04
12,46,199.87,2.47,59.47,0.02
12,47,159.24,3.03,44.91,0.03
12,48,165.42,2.61,37.36,0.03
12,49,180.81,2.58,38.75,0.04
12,50,149.79,2.36,39.7,0.03
12,51,149.22,2.6,55.44,0.02
12,52,137.46,3.44,31.64,0.04
12,53,173.76,2.56,36.44,0.03
12,54,191.41,2.95,58.75,0.03
12,55,128.24,2.42,38.71,0.04
12,56,102.04,3.1,32.07,0.03
12,57,157.47,2.56,33.95,0.04
12,58,182.17,2.13,50.04,0.03
12,59,191.08,3.22,33.31,0.02
12,60,147.45,3.51,52.54,0.04
12,61,121.39,3.87,30.14,0.03
12,62,173.73,3.51,57.32,0.04
12,63,115.57,3.21,51.04,0.02
12,64,107.84,2.15,39.63,0.04
12,65,109.79,3.81,46.02,0.03
12,66,157.03,3.19,42.28,0.02
12,67,103.96,3.91,48.71,0.04
12,68,150.02,3.67,51.56,0.03
12,69,138.88,2.05,54.47,0.03
12,70,109.01,3.19,32.26,0.03
12,71,180.85,3.52,45.7,0.02
12,72,135.89,2.17,40.94,0.02
12,73,142.97,3.77,59.37,0.02
12,74,161.37,2.37,59.92,0.03
12,75,101.17,3.62,58.64,0.02
12,76,189.13,2.13,34.55,0.03
12,77,111.7,2.97,45.09,0.03
12,78,166.02,2.79,48.34,0.03
12,79,137.42,3.69,58.86,0.03
12,80,130.24,3.32,41.66,0.04
12,81,133.17,3.89,56.31,0.04
12,82,138.42,3.74,40.43,0.03
12,83,164.0,3.12,57.78,0.04
12,84,189.91,3.74,37.24,0.02
12,85,100.03,3.12,46.28,0.04
12,86,198.73,2.63,39.98,0.03
12,87,168.6,3.17,50.25,0.04
12,88,591.46,11.75,244.15,0.13
12,89,591.46,11.75,244.15,0.13
12,90,591.46,11.75,244.15,0.13
12,91,591.46,11.75,244.15,0.13
12,92,591.46,11.75,244.15,0.13
12,93,146.5,2.93,47.75,0.03
12,94,112.31,2.37,32.33,0.02
12,95,199.64,3.54,39.35,0.03
12,96,185.61,2.63,34.25,0.03
12,97,101.57,3.39,50.36,0.02
12,98,109.16,2.42,49.07,0.03
12,99,144.16,2.68,35.29,0.03
13,0,187.1,3.14,36.94,0.03
13,1,173.38,3.23,50.8,0.02
13,2,189.49,2.72,45.89,0.03
13,3,193.58,3.26,55.59,0.03
13,4,198.24,3.81,54.31,0.03
13,5,140.58,4.0,47.2,0.03
13,6,173.17,2.9,34.6,0.03
13,7,126.76,2.26,47.01,0.02
13,8,180.82,3.07,42.36,0.02
13,9,146.53,3.12,38.21,0.03
13,10,110.46,2.56,59.39,0.02
13,11,166.03,3.81,45.2,0.04
13,12,118.25,3.47,51.28,0.03
13,13,151.9,3.85,56.2,0.04
13,14,112.83,2.7,33.78,0.03
13,15,120.87,2.77,35.6,0.03
13,16,199.15,2.21,43.91,0.03
13,17,149.39,3.37,59.23,0.03
13,18,107.6,3.11,43.94,0.03
13,19,163.88,2.4,53.43,0.03
13,20,572.57,10.95,230.23,0.15
13,21,1646.83,21.06,479.63,0.37
13,22,1646.83,21.06,479.63,0.37
13,23,1646.83,21.06,479.63,0.37
13,24,572.57,10.95,230.23,0.15
13,25,110.74,2.84,47.09,0.03
13,26,120.85,2.77,52.74,0.04
13,27,140.03,2.97,32.09,0.03
13,28,177.37,3.71,40.56,0.03
13,29,160.93,2.91,44.14,0.02
13,30,119.72,2.94,57.92,0.03
13,31,107.5,3.67,45.73,0.02
13,32,110.0,3.52,58.05,0.04
13,33,121.52,2.32,31.18,0.03
13,34,101.13,2.16,34.32,0.04
13,35,110.65,3.31,48.94,0.03
13,36,199.12,2.15,30.33,0.03
13,37,191.07,3.48,33.47,0.02
13,38,137.25,3.71,38.83,0.04
13,39,148.1,3.64,40.31,0.03
13,40,106.38,3.25,40.71,0.04
13,41,158.94,2.7,49.67,0.03
13,42,123.53,3.46,39.53,0.03
13,43,148.2,3.97,50.55,0.04
13,44,119.92,2.18,34.65,0.03
13,45,124.96,3.76,56.55,0.03
13,46,144.82,2.35,40.35,0.03
13,47,144.58,2.19,55.1,0.03
13,48,197.72,3.38,41.15,0.03
13,49,141.46,3.37,50.65,0.03
13,50,151.96,3.62,30.22,0.02
13,51,158.58,3.17,41.11,0.03
13,52,158.38,2.7,53.64,0.03
13,53,198.51,2.19,51.87,0.02
13,54,169.66,2.39,52.32,0.03
13,55,153.38,2.7,52.45,0.04
13,56,135.44,2.16,45.35,0.03
13,57,153.6,2.14,33.76,0.03
13,58,125.79,3.62,57.27,0.02
13,59,145.14,2.87,31.13,0.03
13,60,198.67,2.77,56.11,0.03
13,61,129.38,2.03,51.12,0.03
13,62,101.46,3.59,39.74,0.03
13,63,169.83,3.69,43.75,0.04
13,64,195.93,3.04,31.67,0.02
13,65,193.29,3.02,45.77,0.02
13,66,160.03,2.78,59.27,0.03
13,67,116.06,3.73,49.08,0.04
13,68,194.59,3.47,43.69,0.02
13,69,141.74,3.18,43.53,0.03
13,70,157.0,2.32,36.39,0.04
13,71,116.93,2.57,32.49,0.02
13,72,182.43,3.48,44.79,0.03
13,73,103.91,3.09,56.84,0.03
13,74,146.21,2.45,34.08,0.04
13,75,199.76,3.5,32.93,0.04
13,76,153.6,2.8,51.87,0.02
13,77,129.37,2.64,40.86,0.04
13,78,120.51,3.62,55.81,0.02
13,79,115.59,2.45,57.61,0.03
13,80,145.53,3.19,40.56,0.03
13,81,130.81,2.01,39.33,0.04
13,82,192.71,2.09,36.1,0.03
13,83,197.88,3.95,41.17,0.04
13,84,136.84,2.65,42.14,0.03
13,85,166.87,2.16,34.16,0.02
13,86,198.17,3.57,50.82,0.04
13,87,170.18,3.54,36.21,0.02
13,88,144.57,2.64,58.83,0.02
13,89,182.7,2.34,45.39,0.03
13,90,150.11,2.46,40.83,0.02
13,91,167.55,3.45,48.48,0.02
