x-waarde,y-waarde,CO2,CH4,NO2,NH3,tot_uitstoot,omgevingsuitstoot,Code,Naam,Straat,Huisnr,Postcd,Plaats,Xwaarde,Ywaarde,Maxuitst,Beruitst,Boete,Controle,Freq,Ctpers,_merge
2,89,162.26,3.9,43.28,0.03,506.15999999999997,0.0,,,,,,,,,,,,,,,left_only
2,90,153.74,2.77,57.59,0.03,540.94,0.0,,,,,,,,,,,,,,,left_only
2,91,160.2,2.49,34.87,0.03,426.79999999999995,0.0,,,,,,,,,,,,,,,left_only
2,92,168.15,3.62,48.73,0.03,532.3,0.0,,,,,,,,,,,,,,,left_only
2,93,105.06,2.34,53.18,0.02,449.46,0.0,,,,,,,,,,,,,,,left_only
2,94,179.52,2.65,32.58,0.02,428.66999999999996,0.0,,,,,,,,,,,,,,,left_only
2,95,132.52,3.33,48.38,0.03,487.67,0.0,,,,,,,,,,,,,,,left_only
2,96,132.15,2.16,35.92,0.03,395.75,0.0,,,,,,,,,,,,,,,left_only
2,97,108.41,3.2,46.55,0.03,451.15999999999997,0.0,,,,,,,,,,,,,,,left_only
2,98,188.24,3.45,41.87,0.04,523.84,0.0,,,,,,,,,,,,,,,left_only
2,99,153.53,2.67,58.16,0.03,541.0799999999999,0.0,,,,,,,,,,,,,,,left_only
3,0,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
3,1,1487.72,21.61,577.89,0.32,5237.42,2618.71,,,,,,,,,,,,,,,left_only
3,2,1487.72,21.61,577.89,0.32,5237.42,2618.71,,,,,,,,,,,,,,,left_only
3,3,1487.72,21.61,577.89,0.32,5237.42,2618.71,,,,,,,,,,,,,,,left_only
3,4,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
3,5,168.53,2.94,45.2,0.03,498.03,0.0,,,,,,,,,,,,,,,left_only
3,6,107.26,2.96,54.71,0.02,474.81,0.0,,,,,,,,,,,,,,,left_only
3,7,147.14,3.48,46.83,0.03,498.28999999999996,0.0,,,,,,,,,,,,,,,left_only
3,8,122.57,3.54,50.37,0.04,502.91999999999996,0.0,,,,,,,,,,,,,,,left_only
3,9,184.0,3.72,40.28,0.04,518.4,0.0,,,,,,,,,,,,,,,left_only
3,10,190.11,2.42,44.34,0.03,502.31000000000006,0.0,,,,,,,,,,,,,,,left_only
3,11,178.25,2.63,54.74,0.03,547.7,0.0,,,,,,,,,,,,,,,left_only
3,12,198.61,2.79,38.03,0.03,488.51,0.0,,,,,,,,,,,,,,,left_only
3,13,143.7,3.35,59.94,0.04,567.15,0.0,,,,,,,,,,,,,,,left_only
3,14,175.67,2.39,32.06,0.03,425.72,0.0,,,,,,,,,,,,,,,left_only
3,15,129.27,3.59,48.6,0.03,492.02,0.0,,,,,,,,,,,,,,,left_only
3,16,127.74,3.32,30.8,0.03,394.74,0.0,,,,,,,,,,,,,,,left_only
3,17,143.36,3.8,58.81,0.04,572.4100000000001,0.0,,,,,,,,,,,,,,,left_only
3,18,112.34,2.68,49.22,0.03,455.44,0.0,,,,,,,,,,,,,,,left_only
3,19,160.35,3.07,58.06,0.02,547.4,0.0,,,,,,,,,,,,,,,left_only
3,20,177.79,3.7,33.6,0.03,468.28999999999996,0.0,,,,,,,,,,,,,,,left_only
3,21,119.02,3.36,50.48,0.02,475.41999999999996,0.0,,,,,,,,,,,,,,,left_only
3,22,195.2,3.28,30.15,0.03,457.95,0.0,,,,,,,,,,,,,,,left_only
3,23,107.57,2.83,31.21,0.04,374.37,0.0,,,,,,,,,,,,,,,left_only
3,24,198.41,2.88,34.94,0.04,485.10999999999996,0.0,,,,,,,,,,,,,,,left_only
3,25,183.56,2.83,38.16,0.03,475.11,0.0,,,,,,,,,,,,,,,left_only
3,26,145.2,3.19,30.33,0.04,416.59999999999997,0.0,,,,,,,,,,,,,,,left_only
3,27,125.15,3.33,35.06,0.03,413.70000000000005,0.0,,,,,,,,,,,,,,,left_only
3,28,179.66,2.05,51.56,0.03,518.71,0.0,,,,,,,,,,,,,,,left_only
3,29,189.2,3.76,44.34,0.04,544.9,0.0,,,,,,,,,,,,,,,left_only
3,30,118.59,2.9,32.73,0.03,384.74,0.0,,,,,,,,,,,,,,,left_only
3,31,163.63,3.32,35.14,0.02,442.33,0.0,,,,,,,,,,,,,,,left_only
3,32,124.21,2.87,31.85,0.03,385.21,0.0,,,,,,,,,,,,,,,left_only
3,33,125.87,3.97,40.63,0.02,448.27,0.0,,,,,,,,,,,,,,,left_only
3,34,141.71,2.49,59.7,0.02,522.46,0.0,,,,,,,,,,,,,,,left_only
3,35,153.81,3.71,59.84,0.03,575.76,0.0,,,,,,,,,,,,,,,left_only
3,36,107.13,3.33,32.07,0.03,380.73,0.0,,,,,,,,,,,,,,,left_only
3,37,152.13,3.85,55.41,0.03,555.43,0.0,,,,,,,,,,,,,,,left_only
3,38,127.04,3.44,44.72,0.03,466.64,0.0,,,,,,,,,,,,,,,left_only
3,39,195.41,3.48,52.37,0.03,574.26,0.0,,,,,,,,,,,,,,,left_only
3,40,113.27,3.35,53.44,0.04,504.21999999999997,0.0,,,,,,,,,,,,,,,left_only
3,41,174.89,3.95,51.37,0.02,550.49,0.0,,,,,,,,,,,,,,,left_only
3,42,184.76,3.68,50.85,0.02,551.01,0.0,,,,,,,,,,,,,,,left_only
3,43,197.08,2.48,40.03,0.02,479.23,0.0,,,,,,,,,,,,,,,left_only
3,44,144.07,2.84,56.45,0.04,537.3199999999999,0.0,,,,,,,,,,,,,,,left_only
3,45,180.58,2.71,38.92,0.04,482.93000000000006,0.0,,,,,,,,,,,,,,,left_only
3,46,165.28,3.75,37.1,0.03,474.53,0.0,,,,,,,,,,,,,,,left_only
3,47,119.2,2.97,33.25,0.02,379.7,0.0,,,,,,,,,,,,,,,left_only
3,48,118.42,3.13,38.89,0.03,421.12,0.0,,,,,,,,,,,,,,,left_only
3,49,107.39,3.3,45.09,0.03,445.34000000000003,0.0,,,,,,,,,,,,,,,left_only
3,50,144.33,3.74,45.22,0.03,493.93,0.0,,,,,,,,,,,,,,,left_only
3,51,191.05,3.8,35.97,0.02,485.9,0.0,,,,,,,,,,,,,,,left_only
3,52,159.47,2.36,40.58,0.03,451.37,0.0,,,,,,,,,,,,,,,left_only
3,53,194.53,2.96,33.17,0.04,474.38,0.0,,,,,,,,,,,,,,,left_only
3,54,184.11,3.65,38.35,0.04,507.11,0.0,,,,,,,,,,,,,,,left_only
3,55,138.58,2.45,48.72,0.03,473.43,0.0,,,,,,,,,,,,,,,left_only
3,56,139.78,2.66,58.81,0.02,520.33,0.0,,,,,,,,,,,,,,,left_only
3,57,148.56,2.64,40.05,0.03,444.81,0.0,,,,,,,,,,,,,,,left_only
3,58,144.18,3.38,44.22,0.02,469.78,0.0,,,,,,,,,,,,,,,left_only
3,59,119.77,2.25,49.37,0.04,462.87,0.0,,,,,,,,,,,,,,,left_only
3,60,115.78,3.41,47.19,0.03,466.98,0.0,,,,,,,,,,,,,,,left_only
3,61,163.69,3.8,37.19,0.03,474.64,0.0,,,,,,,,,,,,,,,left_only
3,62,139.75,2.49,40.56,0.02,424.8,0.0,,,,,,,,,,,,,,,left_only
3,63,107.56,3.89,58.26,0.03,526.11,0.0,,,,,,,,,,,,,,,left_only
3,64,104.06,3.03,43.29,0.04,436.26,0.0,,,,,,,,,,,,,,,left_only
3,65,186.8,3.44,45.84,0.02,522.0,0.0,,,,,,,,,,,,,,,left_only
3,66,134.47,2.27,45.74,0.03,449.92,0.0,,,,,,,,,,,,,,,left_only
3,67,175.5,2.49,33.09,0.04,443.20000000000005,0.0,,,,,,,,,,,,,,,left_only
3,68,129.52,2.3,37.6,0.03,405.02,0.0,,,,,,,,,,,,,,,left_only
3,69,148.3,3.2,56.45,0.03,540.55,0.0,,,,,,,,,,,,,,,left_only
3,70,189.01,2.59,46.89,0.03,518.21,0.0,,,,,,,,,,,,,,,left_only
3,71,156.46,3.34,40.97,0.02,464.81,0.0,,,,,,,,,,,,,,,left_only
3,72,141.07,3.87,44.03,0.04,497.97,0.0,,,,,,,,,,,,,,,left_only
3,73,161.94,3.46,56.13,0.02,549.09,0.0,,,,,,,,,,,,,,,left_only
3,74,184.94,2.45,34.41,0.02,438.24,0.0,,,,,,,,,,,,,,,left_only
3,75,168.52,3.23,48.81,0.03,523.32,0.0,,,,,,,,,,,,,,,left_only
3,76,137.49,3.51,49.32,0.03,501.84000000000003,0.0,,,,,,,,,,,,,,,left_only
3,77,152.7,2.26,46.21,0.02,460.25,0.0,,,,,,,,,,,,,,,left_only
3,78,153.83,3.14,57.08,0.03,547.73,0.0,,,,,,,,,,,,,,,left_only
3,79,148.19,2.0,36.25,0.02,399.44,0.0,,,,,,,,,,,,,,,left_only
3,80,187.91,2.8,36.62,0.03,471.01,0.0,,,,,,,,,,,,,,,left_only
3,81,164.81,2.21,39.97,0.03,449.90999999999997,0.0,,,,,,,,,,,,,,,left_only
3,82,124.58,2.52,59.12,0.02,503.17999999999995,0.0,,,,,,,,,,,,,,,left_only
3,83,151.23,3.81,51.14,0.04,542.18,0.0,,,,,,,,,,,,,,,left_only
3,84,195.44,3.77,49.9,0.02,559.19,0.0,,,,,,,,,,,,,,,left_only
3,85,191.52,2.1,41.5,0.04,491.52,0.0,,,,,,,,,,,,,,,left_only
3,86,191.85,3.03,56.74,0.02,571.3,0.0,,,,,,,,,,,,,,,left_only
3,87,196.41,2.68,49.1,0.03,538.91,0.0,,,,,,,,,,,,,,,left_only
3,88,178.85,3.97,48.55,0.04,560.85,0.0,,,,,,,,,,,,,,,left_only
3,89,125.71,2.56,44.87,0.02,434.05999999999995,0.0,,,,,,,,,,,,,,,left_only
3,90,114.53,3.89,46.15,0.04,482.53,0.0,,,,,,,,,,,,,,,left_only
3,91,147.54,2.81,59.7,0.03,546.29,0.0,,,,,,,,,,,,,,,left_only
3,92,155.72,3.37,59.87,0.04,579.3199999999999,0.0,,,,,,,,,,,,,,,left_only
3,93,190.78,3.68,47.98,0.02,542.68,0.0,,,,,,,,,,,,,,,left_only
3,94,181.33,3.49,40.58,0.04,511.48,0.0,,,,,,,,,,,,,,,left_only
3,95,185.76,3.51,59.2,0.04,609.51,0.0,,,,,,,,,,,,,,,left_only
3,96,139.92,2.2,34.71,0.03,398.47,0.0,,,,,,,,,,,,,,,left_only
3,97,106.87,2.56,53.53,0.04,478.52,0.0,,,,,,,,,,,,,,,left_only
3,98,153.86,2.76,35.97,0.03,432.71000000000004,0.0,,,,,,,,,,,,,,,left_only
3,99,170.09,3.82,34.44,0.02,457.79,0.0,,,,,,,,,,,,,,,left_only
4,0,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
4,1,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
4,2,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
4,3,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
4,4,834.19,18.66,257.38,0.16,2747.59,686.8975,,,,,,,,,,,,,,,left_only
4,5,181.56,3.11,59.02,0.02,574.4100000000001,0.0,,,,,,,,,,,,,,,left_only
4,6,183.4,2.9,50.8,0.02,529.9,0.0,,,,,,,,,,,,,,,left_only
4,7,119.0,3.37,40.8,0.02,427.25,0.0,,,,,,,,,,,,,,,left_only
4,8,157.23,3.47,52.03,0.03,534.13,0.0,,,,,,,,,,,,,,,left_only
4,9,185.9,2.21,51.45,0.04,538.4,0.0,,,,,,,,,,,,,,,left_only
4,10,178.19,3.64,32.95,0.03,463.94,0.0,,,,,,,,,,,,,,,left_only
4,11,126.15,3.44,41.94,0.03,451.85,0.0,,,,,,,,,,,,,,,left_only
4,12,182.08,2.48,34.33,0.02,435.73,0.0,,,,,,,,,,,,,,,left_only
4,13,191.89,3.71,44.61,0.03,537.69,0.0,,,,,,,,,,,,,,,left_only
4,14,177.68,3.65,53.23,0.04,575.0799999999999,0.0,,,,,,,,,,,,,,,left_only
4,15,149.1,2.24,32.56,0.03,397.9,0.0,,,,,,,,,,,,,,,left_only
4,16,140.54,2.67,54.81,0.04,521.34,0.0,,,,,,,,,,,,,,,left_only
4,17,173.89,2.31,46.98,0.03,496.53999999999996,0.0,,,,,,,,,,,,,,,left_only
4,18,179.28,3.94,36.96,0.02,482.58,0.0,,,,,,,,,,,,,,,left_only
4,19,191.0,3.38,43.73,0.03,524.15,0.0,,,,,,,,,,,,,,,left_only
4,20,146.76,3.33,31.76,0.03,418.81,0.0,,,,,,,,,,,,,,,left_only
4,21,150.94,3.13,42.58,0.03,472.09,0.0,,,,,,,,,,,,,,,left_only
4,22,119.44,2.77,51.81,0.02,467.74,0.0,,,,,,,,,,,,,,,left_only
4,23,117.09,2.76,59.56,0.03,513.89,0.0,,,,,,,,,,,,,,,left_only
4,24,189.17,2.9,35.2,0.04,477.66999999999996,0.0,,,,,,,,,,,,,,,left_only
4,25,108.11,2.44,55.09,0.03,474.56000000000006,0.0,,,,,,,,,,,,,,,left_only
4,26,158.17,2.34,53.59,0.03,514.62,0.0,,,,,,,,,,,,,,,left_only
4,27,148.14,2.59,36.01,0.02,412.93999999999994,0.0,,,,,,,,,,,,,,,left_only
4,28,194.83,2.43,42.8,0.03,499.58000000000004,0.0,,,,,,,,,,,,,,,left_only
4,29,184.47,3.33,37.73,0.03,486.37,0.0,,,,,,,,,,,,,,,left_only
4,30,137.84,2.03,35.07,0.04,403.94,0.0,,,,,,,,,,,,,,,left_only
4,31,190.63,2.92,47.78,0.03,532.53,0.0,,,,,,,,,,,,,,,left_only
4,32,163.62,3.7,54.36,0.03,557.9200000000001,0.0,,,,,,,,,,,,,,,left_only
4,33,174.89,2.64,32.33,0.02,422.53999999999996,0.0,,,,,,,,,,,,,,,left_only
4,34,117.7,2.52,38.25,0.02,391.95,0.0,,,,,,,,,,,,,,,left_only
4,35,105.96,3.35,51.93,0.03,479.35999999999996,0.0,,,,,,,,,,,,,,,left_only
4,36,116.99,2.0,48.88,0.03,441.39,0.0,,,,,,,,,,,,,,,left_only
4,37,159.34,2.67,38.3,0.02,437.59000000000003,0.0,,,,,,,,,,,,,,,left_only
4,38,187.75,3.69,52.17,0.04,580.85,0.0,,,,,,,,,,,,,,,left_only
4,39,156.03,3.67,51.2,0.04,543.78,0.0,,,,,,,,,,,,,,,left_only
4,40,161.72,2.79,43.9,0.03,480.97,0.0,,,,,,,,,,,,,,,left_only
4,41,185.13,3.14,36.93,0.03,478.28,0.0,,,,,,,,,,,,,,,left_only
4,42,190.51,3.6,39.4,0.03,507.51,0.0,,,,,,,,,,,,,,,left_only
4,43,120.67,2.49,36.0,0.03,392.92,0.0,,,,,,,,,,,,,,,left_only
4,44,125.22,2.88,54.1,0.02,487.72,0.0,,,,,,,,,,,,,,,left_only
4,45,123.53,3.55,35.43,0.03,419.43,0.0,,,,,,,,,,,,,,,left_only
4,46,146.88,3.05,47.72,0.02,481.73,0.0,,,,,,,,,,,,,,,left_only
4,47,191.46,2.61,34.78,0.02,450.61,0.0,,,,,,,,,,,,,,,left_only
4,48,111.64,3.49,51.1,0.02,474.39,0.0,,,,,,,,,,,,,,,left_only
4,49,152.71,3.69,52.25,0.04,546.21,0.0,,,,,,,,,,,,,,,left_only
4,50,198.0,2.18,31.04,0.04,447.7,0.0,,,,,,,,,,,,,,,left_only
4,51,145.36,2.25,41.92,0.04,451.21000000000004,0.0,,,,,,,,,,,,,,,left_only
4,52,114.54,3.46,51.93,0.03,490.69,0.0,,,,,,,,,,,,,,,left_only
4,53,139.95,2.38,30.01,0.03,379.5,0.0,,,,,,,,,,,,,,,left_only
4,54,174.65,3.65,38.28,0.03,487.29999999999995,0.0,,,,,,,,,,,,,,,left_only
4,55,147.16,3.53,38.41,0.04,467.46,0.0,,,,,,,,,,,,,,,left_only
4,56,117.73,3.03,44.92,0.04,458.08000000000004,0.0,,,,,,,,,,,,,,,left_only
4,57,119.52,2.53,59.79,0.04,521.72,0.0,,,,,,,,,,,,,,,left_only
4,58,168.59,3.72,43.86,0.02,500.89000000000004,0.0,,,,,,,,,,,,,,,left_only
4,59,122.61,3.45,39.9,0.04,448.36,0.0,,,,,,,,,,,,,,,left_only
4,60,127.66,3.53,37.91,0.02,425.46,0.0,,,,,,,,,,,,,,,left_only
4,61,171.26,3.31,42.02,0.02,484.11,0.0,,,,,,,,,,,,,,,left_only
4,62,149.06,3.6,38.6,0.04,472.06,0.0,,,,,,,,,,,,,,,left_only
4,63,103.44,2.72,53.17,0.04,477.29,0.0,,,,,,,,,,,,,,,left_only
4,64,163.17,3.28,34.81,0.03,449.22,0.0,,,,,,,,,,,,,,,left_only
4,65,173.45,3.05,41.95,0.03,489.45,0.0,,,,,,,,,,,,,,,left_only
4,66,170.94,3.18,47.64,0.03,518.64,0.0,,,,,,,,,,,,,,,left_only
4,67,141.59,2.51,58.58,0.03,527.24,0.0,,,,,,,,,,,,,,,left_only
4,68,134.19,3.25,54.17,0.04,526.29,0.0,,,,,,,,,,,,,,,left_only
4,69,131.65,2.65,51.13,0.03,483.55,0.0,,,,,,,,,,,,,,,left_only
4,70,127.07,3.88,51.37,0.04,520.92,0.0,,,,,,,,,,,,,,,left_only
4,71,192.3,3.02,58.3,0.03,589.3,0.0,,,,,,,,,,,,,,,left_only
4,72,106.42,2.27,39.81,0.03,392.22,0.0,,,,,,,,,,,,,,,left_only
4,73,142.03,3.66,50.32,0.03,515.13,0.0,,,,,,,,,,,,,,,left_only
4,74,159.9,3.06,40.05,0.04,476.65,0.0,,,,,,,,,,,,,,,left_only
4,75,170.25,2.13,42.03,0.04,473.65,0.0,,,,,,,,,,,,,,,left_only
4,76,196.93,2.73,39.6,0.03,493.18,0.0,,,,,,,,,,,,,,,left_only
4,77,126.23,2.5,55.31,0.03,495.28000000000003,0.0,,,,,,,,,,,,,,,left_only
4,78,140.02,2.71,57.41,0.03,524.8199999999999,0.0,,,,,,,,,,,,,,,left_only
4,79,171.96,3.96,50.92,0.02,545.5600000000001,0.0,,,,,,,,,,,,,,,left_only
4,80,172.2,3.13,45.32,0.03,507.04999999999995,0.0,,,,,,,,,,,,,,,left_only
4,81,131.13,3.92,53.56,0.02,516.9300000000001,0.0,,,,,,,,,,,,,,,left_only
4,82,151.19,2.02,42.07,0.02,432.03999999999996,0.0,,,,,,,,,,,,,,,left_only
4,83,193.57,3.65,54.62,0.02,577.92,0.0,,,,,,,,,,,,,,,left_only
4,84,159.86,2.52,49.66,0.02,491.15999999999997,0.0,,,,,,,,,,,,,,,left_only
4,85,198.75,3.5,30.2,0.04,477.25,0.0,,,,,,,,,,,,,,,left_only
4,86,111.41,2.75,45.57,0.03,438.01,0.0,,,,,,,,,,,,,,,left_only
4,87,162.21,2.3,34.29,0.03,421.15999999999997,0.0,,,,,,,,,,,,,,,left_only
4,88,116.56,3.38,34.83,0.02,395.21,0.0,,,,,,,,,,,,,,,left_only
4,89,123.46,2.97,34.44,0.03,399.90999999999997,0.0,,,,,,,,,,,,,,,left_only
4,90,162.5,2.33,58.14,0.03,541.45,0.0,,,,,,,,,,,,,,,left_only
4,91,130.93,2.51,48.2,0.03,464.68,0.0,,,,,,,,,,,,,,,left_only
4,92,124.29,3.72,56.0,0.03,527.29,0.0,,,,,,,,,,,,,,,left_only
4,93,110.95,2.23,44.63,0.04,429.85,0.0,,,,,,,,,,,,,,,left_only
4,94,115.16,2.58,40.61,0.03,412.71000000000004,0.0,,,,,,,,,,,,,,,left_only
4,95,181.68,3.36,33.6,0.02,453.68,0.0,,,,,,,,,,,,,,,left_only
4,96,104.98,3.49,35.3,0.03,398.73,0.0,,,,,,,,,,,,,,,left_only
4,97,189.53,2.55,44.94,0.04,517.98,0.0,,,,,,,,,,,,,,,left_only
4,98,185.48,3.07,57.33,0.03,578.88,0.0,,,,,,,,,,,,,,,left_only
4,99,150.05,3.55,48.75,0.04,522.55,0.0,,,,,,,,,,,,,,,left_only
5,0,187.48,3.65,54.73,0.04,592.38,0.0,,,,,,,,,,,,,,,left_only
5,1,139.32,3.8,49.53,0.04,521.97,0.0,,,,,,,,,,,,,,,left_only
5,2,104.62,3.51,34.95,0.03,397.12,0.0,,,,,,,,,,,,,,,left_only
5,3,160.72,3.03,53.12,0.03,532.0699999999999,0.0,,,,,,,,,,,,,,,left_only
5,4,123.96,2.19,42.06,0.03,419.01,0.0,,,,,,,,,,,,,,,left_only
5,5,143.86,3.87,30.22,0.04,431.71000000000004,0.0,,,,,,,,,,,,,,,left_only
5,6,167.26,2.48,41.97,0.02,459.11,0.0,,,,,,,,,,,,,,,left_only
5,7,139.46,3.48,40.78,0.02,450.36,0.0,,,,,,,,,,,,,,,left_only
5,8,159.52,2.06,48.51,0.02,473.57,0.0,,,,,,,,,,,,,,,left_only
5,9,178.55,2.36,38.61,0.04,470.6,0.0,,,,,,,,,,,,,,,left_only
5,10,188.13,2.28,53.67,0.02,533.48,0.0,,,,,,,,,,,,,,,left_only
5,11,126.05,2.39,53.65,0.03,484.05,0.0,,,,,,,,,,,,,,,left_only
5,12,197.34,2.49,31.47,0.02,436.94000000000005,0.0,,,,,,,,,,,,,,,left_only
5,13,161.31,2.47,55.68,0.03,531.46,0.0,,,,,,,,,,,,,,,left_only
5,14,154.26,2.1,31.97,0.04,406.61,0.0,,,,,,,,,,,,,,,left_only
5,15,188.11,3.4,51.64,0.03,561.31,0.0,,,,,,,,,,,,,,,left_only
5,16,170.34,3.73,34.36,0.03,465.39000000000004,0.0,,,,,,,,,,,,,,,left_only
5,17,179.28,2.85,35.12,0.03,456.13,0.0,,,,,,,,,,,,,,,left_only
5,18,172.73,3.11,42.2,0.04,501.48,0.0,,,,,,,,,,,,,,,left_only
5,19,138.89,2.28,53.3,0.02,482.39,0.0,,,,,,,,,,,,,,,left_only
5,20,194.85,2.25,48.89,0.04,535.55,0.0,,,,,,,,,,,,,,,left_only
5,21,173.82,2.53,39.38,0.02,453.97,0.0,,,,,,,,,,,,,,,left_only
5,22,178.91,2.97,44.01,0.03,503.21,0.0,,,,,,,,,,,,,,,left_only
5,23,148.72,2.36,47.95,0.03,477.47,0.0,,,,,,,,,,,,,,,left_only
5,24,152.24,2.56,40.65,0.04,459.49,0.0,,,,,,,,,,,,,,,left_only
5,25,158.91,2.79,38.59,0.02,441.61,0.0,,,,,,,,,,,,,,,left_only
5,26,105.74,3.11,53.34,0.04,490.19000000000005,0.0,,,,,,,,,,,,,,,left_only
5,27,123.33,3.41,46.4,0.04,480.58,0.0,,,,,,,,,,,,,,,left_only
5,28,111.66,2.79,57.94,0.03,501.11,0.0,,,,,,,,,,,,,,,left_only
5,29,107.07,3.79,52.5,0.04,504.32,0.0,,,,,,,,,,,,,,,left_only
5,30,159.5,2.86,45.3,0.03,487.5,0.0,,,,,,,,,,,,,,,left_only
5,31,144.1,2.19,45.09,0.02,444.3,0.0,,,,,,,,,,,,,,,left_only
5,32,186.27,3.43,52.37,0.04,573.8699999999999,0.0,,,,,,,,,,,,,,,left_only
5,33,159.06,2.85,59.52,0.04,567.9100000000001,0.0,,,,,,,,,,,,,,,left_only
5,34,104.13,2.64,57.16,0.02,475.92999999999995,0.0,,,,,,,,,,,,,,,left_only
5,35,169.3,3.62,35.73,0.03,468.45,0.0,,,,,,,,,,,,,,,left_only
5,36,160.22,2.09,44.45,0.04,474.72,0.0,,,,,,,,,,,,,,,left_only
5,37,140.98,3.38,45.74,0.04,494.18,0.0,,,,,,,,,,,,,,,left_only
5,38,133.44,2.03,42.94,0.02,418.89,0.0,,,,,,,,,,,,,,,left_only
5,39,139.54,3.13,59.77,0.03,546.64,0.0,,,,,,,,,,,,,,,left_only
5,40,181.65,2.86,36.02,0.02,453.25,0.0,,,,,,,,,,,,,,,left_only
5,41,154.66,3.86,52.7,0.03,544.66,0.0,,,,,,,,,,,,,,,left_only
5,42,181.71,3.74,37.97,0.02,485.06000000000006,0.0,,,,,,,,,,,,,,,left_only
5,43,124.05,3.75,50.56,0.03,500.6,0.0,,,,,,,,,,,,,,,left_only
5,44,134.94,3.38,46.38,0.03,481.34000000000003,0.0,,,,,,,,,,,,,,,left_only
5,45,120.63,3.91,32.11,0.03,408.93,0.0,,,,,,,,,,,,,,,left_only
5,46,124.38,3.45,31.07,0.03,395.98,0.0,,,,,,,,,,,,,,,left_only
5,47,141.51,2.62,58.44,0.02,519.21,0.0,,,,,,,,,,,,,,,left_only
5,48,166.82,3.91,57.25,0.04,590.8199999999999,0.0,,,,,,,,,,,,,,,left_only
5,49,189.04,2.02,32.64,0.03,432.74,0.0,,,,,,,,,,,,,,,left_only
5,50,176.45,3.37,41.13,0.03,496.35,0.0,,,,,,,,,,,,,,,left_only
5,51,191.47,3.69,39.27,0.02,500.07000000000005,0.0,,,,,,,,,,,,,,,left_only
5,52,134.7,2.29,40.51,0.04,434.5,0.0,,,,,,,,,,,,,,,left_only
5,53,110.24,2.22,47.9,0.03,435.24,0.0,,,,,,,,,,,,,,,left_only
5,54,161.32,2.18,31.04,0.04,411.02,0.0,,,,,,,,,,,,,,,left_only
5,55,129.22,2.78,49.0,0.02,463.72,0.0,,,,,,,,,,,,,,,left_only
5,56,192.3,2.4,49.17,0.04,538.1500000000001,0.0,,,,,,,,,,,,,,,left_only
5,57,121.66,3.42,59.84,0.03,536.36,0.0,,,,,,,,,,,,,,,left_only
5,58,120.04,2.63,45.15,0.03,441.54,0.0,,,,,,,,,,,,,,,left_only
5,59,110.7,3.23,35.09,0.03,396.9,0.0,,,,,,,,,,,,,,,left_only
5,60,186.62,2.06,42.31,0.03,479.67,0.0,,,,,,,,,,,,,,,left_only
5,61,147.99,3.91,42.11,0.02,476.29,0.0,,,,,,,,,,,,,,,left_only
5,62,193.33,2.18,31.42,0.03,434.93000000000006,0.0,,,,,,,,,,,,,,,left_only
5,63,167.27,3.62,58.55,0.03,580.52,0.0,,,,,,,,,,,,,,,left_only
5,64,194.17,2.31,35.46,0.03,459.22,0.0,,,,,,,,,,,,,,,left_only
5,65,184.93,3.76,37.3,0.03,495.43,0.0,,,,,,,,,,,,,,,left_only
5,66,190.41,2.79,40.45,0.02,482.40999999999997,0.0,,,,,,,,,,,,,,,left_only
5,67,166.13,3.21,43.33,0.03,493.03,0.0,,,,,,,,,,,,,,,left_only
5,68,171.74,2.89,50.97,0.04,538.84,0.0,,,,,,,,,,,,,,,left_only
5,69,158.37,2.2,40.73,0.04,457.02,0.0,,,,,,,,,,,,,,,left_only
5,70,102.13,3.03,45.35,0.02,424.63,0.0,,,,,,,,,,,,,,,left_only
5,71,135.36,2.69,34.94,0.03,407.31,0.0,,,,,,,,,,,,,,,left_only
5,72,121.37,3.49,56.4,0.03,520.62,0.0,,,,,,,,,,,,,,,left_only
5,73,167.54,2.79,37.71,0.03,455.84000000000003,0.0,,,,,,,,,,,,,,,left_only
5,74,182.86,3.65,48.07,0.04,554.46,0.0,,,,,,,,,,,,,,,left_only
5,75,138.11,3.21,44.39,0.03,470.31,0.0,,,,,,,,,,,,,,,left_only
5,76,109.97,3.99,35.79,0.02,408.66999999999996,0.0,,,,,,,,,,,,,,,left_only
5,77,169.24,2.28,53.51,0.03,523.79,0.0,,,,,,,,,,,,,,,left_only
5,78,110.89,2.38,42.54,0.03,413.09,0.0,,,,,,,,,,,,,,,left_only
5,79,117.39,3.99,51.6,0.04,515.14,0.0,,,,,,,,,,,,,,,left_only
5,80,119.9,2.7,48.87,0.02,451.75,0.0,,,,,,,,,,,,,,,left_only
5,81,178.47,2.33,45.19,0.03,492.66999999999996,0.0,,,,,,,,,,,,,,,left_only
5,82,133.23,2.44,50.66,0.03,477.53,0.0,,,,,,,,,,,,,,,left_only
5,83,193.94,3.49,34.26,0.03,482.49,0.0,,,,,,,,,,,,,,,left_only
